id	en	id_text
738	Now our traditions contain vast wisdom about this, and we need them to mine it for us now	Tradisi kita berisi kebajikan luas tentang ini, dan kita perlu menggalinya
739	So this is another one dedicated to that guy	Jadi ini adalah lagu lainnya yang dipersembahkan untuk pria itu
740	And you can usually tell the uber-moms because they actually weigh less than their own children	Dan umumnya Anda dapat mengenali para super-mama itu, karena sebenarnya berat badan mereka lebih ringan daripada anak-anak mereka
741	And really when you think [you] cannot do it, she will push you, and I can do it	Dan saat Anda berpikir Anda tidak dapat melakukannya, ibu akan mendorong Anda dan saya berhasil
742	But those categories mean even less now than they did before, because with online networking tools, it's much easier for us to escape some of our demographic boxes	Tetapi kategori-kategori itu bahkan kurang berarti sekarang daripada yang mereka lakukan sebelumnya. Karena dengan perangkat jaringan online. menjadi lebih mudah bagi kami untuk melepaskan beberapa dari kotak-kotak demografik kita
743	"But a couple of weeks ago, I asked a bunch of friends to Google ""Egypt"" and to send me screen shots of what they got"	"Tetapi dua minggu lalu, Saya tanya beberapa orang untuk mencari ""Mesir"" di Google dan mengirimkan saya gambar layar yang mereka dapatkan"
744	Her sister had been diagnosed with breast cancer in her 40s	Saudaranya telah didiagnosis menderita kanker payudara pada usia 40-an
745	And so if we can do that, then we can free up resources for buying drugs that you really do need for treating AIDS and HIV and malaria and for preventing avian flu. Thank you	Dan jika kita bisa lakukan itu, maka kita dapat membebaskan sumberdaya-sumberdaya untuk membeli obat-obat yang benar-benar anda perlukan untuk mengobati AIDS dan HIV dan malaria dan untuk mencegah flu unggas. Terima kasih
746	She's partially blind, her husband can't work, she's got seven kids	Dia setengah buta, suaminya tidak dapat bekerja, dia memilki tujuh anak
747	The bank helped finance the rebuilding of what was otherwise a dying community	Bank tersebut membantu sektor keuangan membangun kembali masyarakat yang sedang dalam kondisi sekarat
748	Now, I'm by no means the first person to realize how powerful a tool intervention is	Sekarang, saya secara tidak sengaja adalah orang pertama yang sadar betapa kuatnya intervensi itu
749	I don't know about this, but this is what I can decipher from this diagram in 24 seconds	Saya tidak tahu tentang ini, tetapi ini yang bisa saya tangkap dari diagram ini dalam 24 detik
750	Doctors insert a catheter into your chest, which is attached to a pump that weighs about four-and-a-half pounds	di mana dokter memasukkan pipa ke dada Anda yang dipasang pada pompa seberat sekitar 4 setengah pon
751	Video) Ah, I love your big blue eyes -- so pretty and nice	Video) Ibu dari Inggris: Ah, aku mencintaimu, matamu yang biru dan besar -- sangat bagus dan indah
752	We have lots of managers in the world now, and a lot of people in the world, and a lot of interruptions by these managers	Dan banyak orang di dunia sekarang. Dan banyak gangguan di dunia karena manajer-manajer tersebut
753	You show me a creature with webbed feet and gills; somehow water's involved	Kalau binatang punya kaki berselaput dan insang, biasanya binatang itu hidup di air
754	And at this low dose, we're continuing this screening study, and this image from three weeks ago in a 67-year-old woman shows a normal digital mammogram, but an MBI image showing an uptake that proved to be a large cancer	Dan pada dosis serendah ini, kami melanjutkan kajian pencitraan ini, dan ini adalah gambar yang diambil tiga minggu yang lalu dari seorang wanita berusia 67 tahun dengan gambar mamogram digital yang normal namun gambar MBI menunjukkan penyerrapan yang terbukti merupakan kanker besar
755	It can ring out a kind of recording throughout the universe of some of the most dramatic events as they unfold	Ia mampu menyuarakan sejenis rekaman di seluruh alam semesta mengenai beberapa kejadian yang paling dramatis seiring berputarnya rekaman itu
756	"And everyone started to think that ""this guy could be my brother"	"Dan semua orang mulai berpikir bahwa ""kejadian ini bisa terjadi pada saudara saya"
757	Laughter) But as ridiculous as that sounds, that's exactly what's happening in our classrooms right now	Walaupun kedengarannya konyol, memang itu yang terjadi di ruang kelas kita saat ini
758	And we think that these affect the way language is learned	Dan kami pikir bahwa ini berdampak pada cara bahasa dipelajari
759	"And this is what he said: ""The island is the canoe; the canoe, the island"	"Dan inilah yang dikatakannya: ""Pulau ini adalah kano; kano juga pulau"
760	"I say, ""Samhita Mukhopadhyay, Miriam Perez, Ann Friedman, Jessica Valenti, Vanessa Valenti, and on and on and on and on"	"Saya bilang, ""Samhita Mukhopadhyay, Miriam Perez, Ann Friedman, Jessica Valenti, Vanessa Valenti, dan seterusnya dan seterusnya"
761	We trade the sort of security and safety of a certain level of contentment for these transcendent moments	Kita menukar keamanan dan keselamatan tingkat kepuasan tertentu ini dengan peristiwa-peristiwa transenden tadi
762	"I would give the boy probably about 30 seconds, which means, by the time he got to me, I was already saying things like, ""Why are you crying"	"Saya akan memberinya sekitar 30 detik, yang berarti, saat dia sampai saya telah mengatakan hal-hal seperti, ""Mengapa kamu menangis"
763	You'll see, the conversation changes depending upon who's sitting around the table	Anda akan melihat bahwa perbincangan tersebut berubah-ubah tergantung pada siapa yang terlibat dalam perbincangan itu
764	"One of my girlfriends in graduate school, Marie, said, ""Kim, I figured it out"	"Salah satu teman saya di program pascasarjana, Marie, berkata, ""Kim, saya tahu"
765	Though their loan recipients were high-risk by ordinary standards, the default rate was extremely low	Meski penerima pinjaman mereka adalah pinjaman beresiko tinggi, namun ratingnya sangat rendah
766	Unfortunately in the United States, we are not covering but Washington D.C. at this moment in time for Al Jazeera English	Sayangnya di Amerika Serikat, kami hanya meliput di Washington D.C. pada saat ini untuk Al Jazeera English
767	And so that year, I started to build this robot, Kismet, the world's first social robot	Dan pada tahun itu, saya mulai membuat robot ini, Kismet, robot sosial pertama di dunia
768	Twenty years ago, doctors would have cut off my leg and hoped, and there was a 15 percent survival rate	20 tahun lalu, para dokter pasti sudah memotong kaki saya dan berharap, ada sekitar 15 persen kesempatan untuk dapat selamat
769	And the great thing about this stuff is you can make it in units of roughly seven times the size of glass, and it was only one percent of the weight of double-glazing	Kehebatan dari benda ini adalah Anda bisa membuatnya dalam satuan dengan ukuran kira-kira tujuh kali ukuran kaca. Beratnya hanya 1% dari kaca dua lapis
770	And I know that kids get concussed every year	Saya tahu anak-anak mengalami gegar otak setiap tahun
771	We then managed to set up a war crimes tribunal to deal specifically with those kinds of issues	Kami kemudian mendirikan sebuah pengadilan kejahatan perang untuk menangani secara khusus isu-isu seperti itu
772	In the end, what we realized we were making was a new blue-green watery park for the next watery century -- an amphibious park, if you will	Pada akhirnya, kami menyadari yang kami buat adalah sebuah taman air hijau-biru untuk abad air mendatang -- sebuah taman amfibi, bila Anda berkenan
773	And we do see language areas lighting up, but then, eyes closed -- when you are freestyling vs. memorizing, you've got major visual areas lighting up	Dan apa yang kita lihat, kita dapat melihat bagian bahasa menyala, tetapi setelahnya -- mata terpejam -- pada saat Anda secara bebas melawan mengingat, Anda memilki bagian visual menyala
774	There are now 22 cities that have Veterans' Courts like this	Saat ini ada 22 kota yang memiliki pengadilan veteran seperti itu
775	Turns out sometimes, you have to trick teenagers into writing poetry	Dan juga seringkali, kita harus mengakali remaja untuk menulis puisi
776	Now teachers know exactly what the students have been up to, how long they've spent each day, what videos they've watched, when did they pause the videos, what did they stop watching, what exercises are they using, what have they focused on	Jadi sekarang para guru tahu persis yang dilakukan siswanya, berapa lama mereka belajar tiap hari, video mana yang telah mereka saksikan, kapan mereka mem-pause, video mana yang dimatikan sebelum selesai ditonton, soal latihan mana yang mereka gunakan, di bagian mana mereka paling fokus
777	So each nerve cell with the right genetic makeup will spontaneously produce a receiver that allows us to control its function	Jadi setiap sel saraf dengan susunan gen yang tepat akan dengan spontan menghasilkan penerima yang memungkinkan kita mengendalikan fungsinya
778	"They said, ""The people who employ us treat us like we are less than human, like we don't exist"	"mereka berkata, ""Orang-orang yang mempekerjakan kami tidak memperlakukan kami sebagai manusia seutuhnya. seperti kami ini tidak ada"
779	"He was called a ""flaneur,"" one who wanders the arcades"	Dia disebut flaneur, orang yang berjalan di lorong sempit
780	People in very different cultures all over the world tend to like a particular kind of landscape, a landscape that just happens to be similar to the pleistocene savannas where we evolved	Orang dari budaya berbeda dari seluruh dunia cenderung menyukai bentang alam tertentu, Sebuah bentang alam yang kebetulan sama dengan padang rumput pleistocene di mana kita berkembang
781	Ms. Dewey's a teacher in a Texas elementary school	Ms. Dewey adalah seorang guru di sebuah Texas Elementary School
782	Well, it started back in the late 1800s when people started settling in places like Montana	Semua dimulai pada akhir tahun 1800-an ketika orang-orang mulai menetap di daerah seperti Montana
783	I am passionate about the American landscape and how the physical form of the land, from the great Central Valley of California to the bedrock of Manhattan, has really shaped our history and our character	Saya tertarik pada bentang alam Amerika dan bentuk fisik daratan di sini, dari Lembah California Tengah, sampai batuan dasar di Manhattan, benar-benar telah membentuk sejarah dan karakter kita
784	First, the intransigence of local leaders to settle for nothing less than their maximum demands	Pertama, kerasnya pendirian para pemimpin lokal yang tidak mau mengurangi permintaan maksimal mereka
785	I started mixing, and I felt like everything was going to fall out through one hole or another, but I just kept on going	Saya mulai mencampurnya dan saya merasa semuanya akan jatuh ke lubang namun saya terus melakukannya
786	I think you just got a glimpse of the future of education	Menurut saya Anda telah menemukan sekilas masa depan pendidikan
787	So I have this distinction between what we're making people do and the subject that's sort of mainstream and the subject that, in a sense, people might follow with their own interest and perhaps even be spiked into doing that	Jadi saya membuat perbedaan antara apa yang kita perintahkan kepada orang-orang dan subjek yang utama dan subjek yang mungkin didalami orang-orang karena ketertarikan mereka sendiri. dan bahkan mungkin menjadi kecanduan dalam mempelajarinya
